city,r_name,username,text,address,star,src,time,friend_count,review_count,photo_count
Los Angeles,Bottega Louie,Freddy C.,"REVIEW ABOUT DR. MATIAN  FARIBORZ  DDS-   DENTIST  02/23/2015                             Morella Esparragoza and I, Freddy Castillo, went to Dr. Matian Fariborz DDS Inc located at 19900 Ventura  Blvd #200, Woodland Hills,California 91364 for dental services in December 2010. I am dissatisfied the way his business handled the billing to my two dental insurance providers They filed the claims with errors, omissions some 10 months later and some over a year later. He failed to submit claims on time for the 2010  allowance and nothing was billed to the insurance provider and same occurred with the claims the following year. The claim were denied by the insurance companies due incomplete report, late filing. I have found similar complaints against Dr. Matian, with the Better Business Bureau  for the same reasons. He performed procedures not previously approved by me or my wife neither by the insurance companies and he went after his clients for payment over those procedures, demanding full payment ,  rather than the prices under contract with the insurance providers. This practice is unethical and misleading to his patients. On every occasion he misled  us into believing that the  large majority of the expenses were to be covered by the insurance providers.  Four years later he is requesting payment for his services for an amount almost double of the original estimate given to us. We are in court proceeding  and appeals to resolve the disputed amount,  I offered to settle for a more reasonable charge but he refused to accept the offer. No bills, invoices, or phone calls were ever made to me despite of my request to solve this issue. I was sent to collection  to harass me and my wife while  we were in court. The paper work at his office is in complete disarray as far as documenting the claims,  making you responsible for payments after the claims are denied. His behavior is reprehensible and despicable. I will never use his services again or recommend this Dentist to anybody.","Los Angeles, CA",1.0,https://s3-media0.fl.yelpcdn.com/photo/-BWrV1n88HOeZGfW48hxhg/60s.jpg,2/23/2015,0,2,
Los Angeles,Bottega Louie,Lee P.,Elders Senior MHP seems bent on stepping down in their humanity ranks by allowing their fairly  new manager to refer to the residents as Trailer Trash.Most of the resident there are in fear of losing their homes as management spreads rumors that the rent will go up again next year another $200. per month,"Auburn, CA",1.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,2/20/2015,0,7,
Los Angeles,Bottega Louie,Simone B.,"I'm real Italian from Rome, i ordered the mussels, unfortunately were damaged and smelled really bad, I asked the waiter if the owner was Italian and He said no, then I asked if there was any Italian who worked, but He told me that nobody from Italy was working at that restaurant.the pastries are not Italian but French pastries and tiramisu had only the name but it was not the real one...I hate restaurants that usually say: ""we are Italian"" and yet they are not !!!Only the pizza was normal but in the Margherita there is not garlic, the pizza with tomato and garlic without mozzarella we called MARINARA not MARGHERITA!","Roma, Italy",1.0,https://s3-media0.fl.yelpcdn.com/photo/kTu-W0wALTP0pGyK0FBuow/60s.jpg,2/6/2015,8,3,
Los Angeles,Bottega Louie,Andy N.,i support!!!!,"Riverside, CA",1.0,https://s3-media0.fl.yelpcdn.com/photo/ZlH_mZOj5d6L8U51UHa7PQ/60s.jpg,1/16/2015,0,10,
Los Angeles,Bottega Louie,dearly d.,too loud,"Huntington Beach, CA",1.0,https://s3-media0.fl.yelpcdn.com/photo/qRESJEnTc3eVFSLD9z68AA/60s.jpg,12/23/2014,1,31,4
Los Angeles,Bottega Louie,Samer H.,very good,"Los Angeles, CA",1.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,12/23/2014,0,1,
Los Angeles,Bottega Louie,Karen J.,Too loud. Cannot hear the person across the table from you!,"Irvine, CA",1.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,12/6/2014,0,7,
Los Angeles,Bottega Louie,Paul B.,not worth,"Beltsville, MD",1.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,8/20/2014,0,2,
Los Angeles,Bottega Louie,Krista S.,I have been here 3 times and every time it was gross. The burgers are over cooked and we waited 45 minutes for our meals. Our server NEVER brought us refills on our sodas and cleaned the table of dirty plates. The place was not even busy. We will NOT be back.,"Murrieta, CA",1.0,https://s3-media0.fl.yelpcdn.com/photo/81sV674Hxc7S5BSmEk_onQ/60s.jpg,8/4/2014,0,6,
Los Angeles,Bottega Louie,Susan B.,LOUD!!,"Reno, NV",1.0,https://s3-media0.fl.yelpcdn.com/photo/SLfVEWublKBtyZV-xOIJAg/60s.jpg,8/1/2014,1,17,
Los Angeles,Bottega Louie,Rudy D.,"I can't believe the reviews.  The food is atrocious however the restaurant is beautiful.  The food (pizzas pastas and eggplant ) is better at the Olive Garden if that's what you are in the mood for.  Over breaded, dry and simply bland.  In sorry to have to say this but it is my second time and it just doesn't work. However a beautiful place to eat","Santa Monica, CA",1.0,https://s3-media0.fl.yelpcdn.com/photo/kUphSswI_1MIqwXfAumEnA/60s.jpg,8/1/2014,0,22,14
Los Angeles,Bottega Louie,Isaac U.,It's too crowded and service tends to go down.,"Los Angeles, CA",1.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,6/20/2014,1,24,7
Los Angeles,Bottega Louie,Elijah G.,"this place is so loud-you can't hear yourself! the food is really plain and overpriced. the service was good, we had to ask our waiter to bring us more water for the bale twice though-not a big deal. we ordered salmon, but it lacked any flavor, it tasted like frozen, not fresh salmon-meh. lasagna was good, but wasn't cheesy enough for my taste, and was a bit dry. the prices for this place are so  outrageous! the place was so noisy, we couldn't talk, so we had to eat and leave. Save your money, find a better and cheaper place to eat.","Manhattan Beach, CA",1.0,https://s3-media0.fl.yelpcdn.com/photo/KxioelLQpO9ZatHIHAgmPw/60s.jpg,6/19/2014,4,6,
Los Angeles,Bottega Louie,Guillermo R.,"poor handling of my birth day party group.... the Manager Mark Porter wouldn't even try to accommodate us together  with an empty restaurant.... he showed a total lack of commitment towards customer service after I asked him about the reason behind his decision he just told me ""that's how we operate here""and walked away from us............. extremely disappointing, very unprofessional...","Glendora, CA",1.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,6/1/2014,0,2,2
Los Angeles,Bottega Louie,Luke D.,"Unfortunately, the owner intentionally created this noisy environment: with reverberant finishes, high ceiling, marble floor. So sitting at a table you don't enjoy the company of your friends, just try to hear the conversation and everybody has the same comments ""can you hear?"". I just get the delicates at the counter and leave!","Los Angeles, CA",1.0,https://s3-media0.fl.yelpcdn.com/photo/SMTCwBqvXurpb7cY1QY6qA/60s.jpg,5/26/2014,103,112,
Los Angeles,Bottega Louie,Walter P.,You are better off eating at Chilij's. Enough said.,"Beverly Hills, CA",1.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,4/29/2014,0,16,
Los Angeles,Bottega Louie,Kira S.,"What happened? We are regulars, absolutely love the short rib and pizza. The customer service, and fun ambiance. Unfortunately, this past Friday, that exists no longer. Downhill it went, as soon as the bread was brought in, cold, hard, possibly yesterday's news. Slow service, with no follow up. A disaster for Pizza, which is my favorite.","Los Angeles, CA",1.0,https://s3-media0.fl.yelpcdn.com/photo/mrEkRTKzdj1PqIkMOxAFLw/60s.jpg,4/28/2014,43,67,
Los Angeles,Bottega Louie,Kalim D.,"This place is a bunch of hype; the food lacks culinary sophistication , the service is not friendly and extremely chaotic. The acoustics suck! no manager on the floor!","Los Angeles, CA",1.0,https://s3-media0.fl.yelpcdn.com/photo/AW-D6tzGDNVRFdZ5pRTGTA/60s.jpg,4/22/2014,241,14,10
Los Angeles,Bottega Louie,Erin J.,Not that great.,"Fresno, CA",1.0,https://s3-media0.fl.yelpcdn.com/photo/WS8ZNyIQEsvmN7TPaez4tg/60s.jpg,4/2/2014,0,7,
Los Angeles,Bottega Louie,Et D.,"The place is horrible: overpriced, bad management, bad acoustics, and of course bad food. Two of my friends got food poisoning on two different occasions. I just don't get it, it's so overpriced and it's very bad; why do people go there?One of their managers (blond guy in his 30s) didn't have a clue about how to run a restaurant, the food came out at different times with 15 minutes difference! I already finished my eggs Benedict by the time my husband's food arrived. We also couldn't hear each other because of the horrible acoustics.","San Francisco, CA",1.0,https://s3-media0.fl.yelpcdn.com/photo/NE--zfjqSwSITQhzF9acAQ/60s.jpg,3/27/2014,44,77,11
Los Angeles,Bottega Louie,Emily R.,Not so popular here. Not so good from what I have experienced. :(,"Los Angeles, CA",1.0,https://s3-media0.fl.yelpcdn.com/photo/MWUf0ydyL7gfX1KcebE83w/60s.jpg,3/4/2014,0,3,
Los Angeles,Bottega Louie,Bobo I.,"i truly don't understand why people like this place: nothing is good in there. food and drinks are poorly executed, ingredients are cheap. it seems that people still don't care of what they put in their stomach: ""it's pretty, it's trendy! let's eat it"".","Santa Monica, CA",1.0,https://s3-media0.fl.yelpcdn.com/photo/HPV9EvqUgc3PUKg34F8rug/60s.jpg,2/1/2014,3,9,47
Los Angeles,Bottega Louie,m r.,"Wow!!!! Worst manager attitude ever!!! After 2 hours wait, Emily Wallace the rude manager there refused to sit us because 4 of our party were parking their car. After complaining she asked us to leave and she yelled to "" get the hell out of here""There were 14 of us and we will all review this restuarant. One of us will file a lawsuit and he feels he has been harassed and we are all witness of what happened.Last time here and we will share our experience with everyone.","El Segundo, CA",1.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,1/19/2014,0,6,1
Los Angeles,Bottega Louie,Molly B.,"The acoustics in the room are soooooo loud, that it is painful. We could not even sit down to try the recommended food!We took out some macaroon pastries, which were very good.","South Pasadena, CA",1.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,12/7/2013,0,2,
Los Angeles,Bottega Louie,Fi K.,"I WENT HERE TO GET A RETAINER FOR $300.00 AND WALKED OUT WITH A BILL OF $9,000.00, HERE ARE THE DETAILS OF WHAT HAPPENED.  I went to Dr Noor to get implants on my right side where I did not have any teeth on the lower back three, I told Dr Noor that is what I needed, she arranged a date to put me to sleep and do the work I needed, I went there and l was put to sleep, when I woke up I had a crown on a tooth that did not need it on the opposite side and a inlay on another tooth on the opposite  side, still no teeth implants, Dr Noor charged $7,000.00 up front before I was put to sleep, I thought about the work I still needed and I let Dr Noor put braces in my mouth and I had braces put on for another $5,000.00, braces removed that Dr Noor put in my mouth, I was in a lot of pain, the braces were to tight and every time I went back to Dr Noor and let her know that I was in more pain and the braces were to tight she would make them tighter, Dr Noor pulled number 28 tooth so hard Dr Noor pulled it in to the place of number 29, I had to get some body - anybody - to remove the braces, I already knew what Dr Noor would do, so I checked out Dr. Daniel Binafard to get the wires off and get a retainer for $300.00, I was in so much pain I could not think straight, Dr. Daniel  Binafard suggested if he put a bridge on I would not need the retainer, still wanting the wires off because of the pain I told Dr. Daniel  Binafard to go ahead, it did not take Dr. Daniel Binafard long to grind off all of my straight teeth and put a cantilever  attached to the bridge to fill in the area where I did not have teeth on the back right on the bottom, the teeth numbers Dr. Daniel  Binafard ground off was numbers 21,22,23,24,25,26, 27, 28 ,29, the cantilever ever was over the top of the gum for teeth number, 30,31,32, that was the teeth I wanted Dr Noor to do implants on,  this was all one piece and felt like they molded it on a marble table in Mexico, plus he ground the gum down so far on number 27 it was three sixteenths of an inch ("" 3/16'ths"" )  lower then the gum in all the other area's, from  Dr. Daniel  Binafard and and his grinder  the tooth that was in that spot was three times bigger then all the other teeth,  it looked like it belonged to a hourse, After I went to Dr. Daniel  Binafard office I called him Dr Grinder, when I left Dr. Daniel  Binafard office I owed $9,000.00. I tried to sue both of them or at least get some of my money back, it is very hard to sue a dentist, I did report them to the dental board and the bbb. I did have to replace all the work in my mouth, I had $12,000.00  at Dr Noor and $9,000.00 at Dr. Daniel  Binafard, I am only glad I did not have dental insurance till after I left, I had all my dental work redone for about $17,000.00 in Korea town, best dentist in the world in Korea town.","Los Angeles, CA",1.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,12/2/2013,0,2,
